Stock,Name,Sector,Cap,Pattern,TF,Date,Status,Breakout_Zone,CMP,Upside_%,Quality,Vol_Surge,CANSLIM,Reco,Window
BSL,BSL Limited,,Micro,FlatBase,Weekly,2026-04-23,Pattern Formed,1192.2,1161.65,2.63,-0.082,0.45,4,WATCH — mixed,40
BSE,,,Unknown,FlatBase,Weekly,2026-04-23,Pattern Formed,1192.2,1161.65,2.63,-0.082,0.45,4,WATCH — mixed,40
BUILDPRO,Shankara Buildpro Limited,Consumer Cyclical,Small,FlatBase,Daily,2026-04-23,Pattern Formed,1192.2,1161.65,2.63,-0.082,0.45,4,WATCH — mixed,40
OMAXAUTO,Omax Autos Limited,Consumer Cyclical,Micro,FlatBase,Daily,2026-04-20,Pattern Formed,494.24,474.7,4.12,-0.083,0.66,4,WATCH — mixed,40
VCL,,,Unknown,FlatBase,Weekly,2026-04-23,Pattern Formed,787.5,737.25,6.82,-0.083,0.87,4,WATCH — mixed,60
VARROC,,,Unknown,FlatBase,Weekly,2026-04-23,Pattern Formed,787.5,737.25,6.82,-0.083,0.87,4,WATCH — mixed,60
VARDHACRLC,,,Unknown,FlatBase,Weekly,2026-04-23,Pattern Formed,787.5,737.25,6.82,-0.083,0.87,4,WATCH — mixed,60
VASCONEQ,,,Unknown,FlatBase,Weekly,2026-04-23,Pattern Formed,787.5,737.25,6.82,-0.083,0.87,4,WATCH — mixed,60
CRIZAC,CRIZAC LIMITED,Consumer Defensive,Small,BullFlag,Weekly,2026-04-23,Pattern Formed,261.37,254.02,2.89,-0.091,1.33,4,WATCH — mixed,15
KPIL,,,Unknown,FlatBase,Weekly,2026-04-23,Pattern Formed,1266.0,1264.1,0.15,-0.091,0.3,4,WATCH — mixed,60
TIMKEN,Timken India Limited,Industrials,Large,FlatBase,Weekly,2026-04-20,Pattern Formed,485.8,466.3,4.18,-0.095,1.27,4,WATCH — mixed,40
SOMANYCERA,Somany Ceramics Limited,Industrials,Small,BullFlag,Daily,2026-04-23,Pattern Formed,65.57,65.57,0.0,-0.096,0.97,4,WATCH — mixed,15
SOLARINDS,Solar Industries India Limited,Basic Materials,Large,BullFlag,Daily,2026-04-23,Pattern Formed,65.57,65.57,0.0,-0.096,0.97,4,WATCH — mixed,15
OMAXAUTO,Omax Autos Limited,Consumer Cyclical,Micro,BullFlag,Daily,2026-04-20,Pattern Formed,480.15,474.7,1.15,-0.098,0.63,4,WATCH — mixed,15
PANACEABIO,Panacea Biotec Limited,,Small,BullFlag,Weekly,2026-04-23,Pattern Formed,136.5,136.5,0.0,-0.098,0.63,4,WATCH — mixed,15
PARAGMILK,Parag Milk Foods Limited,Consumer Defensive,Small,BullFlag,Weekly,2026-04-23,Pattern Formed,136.5,136.5,0.0,-0.098,0.63,4,WATCH — mixed,15
PARACABLES,Paramount Communications Limited,Technology,Small,BullFlag,Weekly,2026-04-23,Pattern Formed,136.5,136.5,0.0,-0.098,0.63,4,WATCH — mixed,15
DABUR,Dabur India Limited,Consumer Defensive,Large,BullFlag,Weekly,2026-04-23,Pattern Formed,130.83,128.3,1.97,-0.108,0.37,4,WATCH — mixed,15
CYIENTDLM,Cyient DLM Limited,Technology,Small,BullFlag,Weekly,2026-04-23,Pattern Formed,130.83,128.3,1.97,-0.108,0.37,4,WATCH — mixed,15
BSHSL,Bombay Super Hybrid Seeds Limited,,Small,BullFlag,Weekly,2026-04-23,Pattern Formed,1192.2,1161.65,2.63,-0.11,0.52,4,WATCH — mixed,15
BSL,BSL Limited,,Micro,BullFlag,Weekly,2026-04-23,Pattern Formed,1192.2,1161.65,2.63,-0.11,0.52,4,WATCH — mixed,15
BSE,,,Unknown,BullFlag,Weekly,2026-04-23,Pattern Formed,1192.2,1161.65,2.63,-0.11,0.52,4,WATCH — mixed,15
BUILDPRO,Shankara Buildpro Limited,Consumer Cyclical,Small,BullFlag,Daily,2026-04-23,Pattern Formed,1192.2,1161.65,2.63,-0.11,0.52,4,WATCH — mixed,15
